Season,Player,Pos,Squad,Comp,Nation,Age,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Non-Penalty Goals + Assists,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Second Yellow Card,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,xA: Expected Assists,Assists - xAG,npxG + xAG,PrgR,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Non-Penalty Goals - npxG,Pass Attempted,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Passes Blocked,Passes Offside,Passes Completed,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Switches,Crosses,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,% of Dribblers Tackled,Blocks,Shots Blocked,Passes Blocked.1,Interceptions,Clearences,Errors,Touches,Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Take-Ons Attempted,Successful Take-On %,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carries,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Rec,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Best Role,Poss
2023-2024,Jakov Medić,DF,Ajax,pr Primeira Liga,hr CRO,24,6,3,336,3.7,0.004530201342281879,0.0,0.004530201342281879,0.004530201342281879,0.004530201342281879,0.0,0.0,16.092000000000002,0.0,0.0,0.0005033557046979865,0.0005033557046979865,0.0,0.0005033557046979865,0.0,0.0005033557046979865,0.0,0.013590604026845638,0.009060402684563758,66.7,0.0055369127516778525,0.008389261744966443,18.2,0.0,0.03,0.24,1.355704697986577,1.3288590604026846,0.027181208053691275,0.027181208053691275,0.0,32.184000000000005,0.0,1.2600671140939597,93.0,23.65771812080537,7.9630872483221475,0.3758389261744966,0.39932885906040266,94.3,0.8020134228187918,0.8305369127516778,96.7,0.07701342281879195,0.11342281879194631,68.0,0.0,0.09530201342281878,0.0,0.0,0.09530201342281878,0.004530201342281879,0.0,0.0,0.0,0.0,0.0,0.004530201342281879,0.004530201342281879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.276,32.184000000000005,32.184000000000005,16.092000000000002,0.0,48.276,33.3,64.36800000000001,48.276,0.27,32.184000000000005,128.73600000000002,16.092000000000002,1.523489932885906,0.5939597315436241,0.9026845637583892,0.036241610738255034,0.013590604026845638,0.013590604026845638,33.3,66.7,1.0570469798657718,6.8389261744966445,0.013590604026845638,4.167785234899329,0.009060402684563758,0.0,80.46000000000001,0.0,1.1375838926174495,0.0,32.184000000000005,64.36800000000001,0.0,0.0,0.0,0.0,386.80400000000003,80.46000000000001,48.276,62.5,,59.6
2023-2024,Kerim Mrabti,"MF,FW",Mechelen,bl Pro League,se SWE,29,30,30,"2,538",28.2,0.004911591355599214,0.00275049115913556,0.0076620825147347745,0.004911591355599214,0.0076620825147347745,0.0,0.0,5.599,0.0,0.0,0.0041257367387033395,0.0041257367387033395,0.001964636542239686,0.0015717092337917487,0.04,0.006090373280943025,0.0974459724950884,0.03202357563850688,0.013948919449901767,43.5,0.0029469548133595285,0.0068762278978389,18.7,0.00137524557956778,0.13,0.04,0.7288801571709235,0.6954813359528487,0.029862475442043224,0.0076620825147347745,0.00137524557956778,63.116,0.21,0.5834970530451866,79.9,10.149312377210217,2.6208251473477406,0.26719056974459726,0.3163064833005894,84.2,0.23772102161100198,0.2770137524557957,85.2,0.058546168958742636,0.07603143418467584,77.1,0.021611001964636545,0.060707269155206287,0.016110019646365423,0.00137524557956778,0.07308447937131632,0.004911591355599214,0.025540275049115914,0.004911591355599214,0.0021611001964636544,0.0021611001964636544,0.0,0.045972495088408644,0.04322200392927309,0.0,0.00137524557956778,0.0007858546168958743,0.0,0.0007858546168958743,0.004911591355599214,0.004911591355599214,0.0,0.0,0.0,0.0,0.0,73.80499999999999,50.391,45.301,23.414,5.599,88.566,46.9,79.404,21.887,1.13,45.301,45.301,0.0,0.9371316306483302,0.18035363457760314,0.46365422396856587,0.29862475442043224,0.05088408644400786,0.013948919449901767,45.0,55.0,0.6699410609037328,3.1905697445972496,0.013948919449901767,1.111984282907662,0.020235756385068762,0.003536345776031434,90.093,48.864,0.6345776031434184,0.0974459724950884,81.44,41.738,5.599,0.0,0.0,0.0,212.76199999999997,43.265,73.80499999999999,36.9,Advanced Playmaker,50.9
2023-2024,Sead Haksabanović,"FW,MF",Stoke City,en EFL Championship,me MNE,24,19,11,957,10.6,0.0017786561264822134,0.0037549407114624506,0.005533596837944664,0.0017786561264822134,0.005533596837944664,0.0,0.0,4.554,0.0,0.0,0.0037549407114624506,0.0037549407114624506,0.002766798418972332,0.005928853754940711,0.05,0.0067193675889328066,0.12490118577075099,0.04288537549407114,0.007509881422924901,17.4,0.0007905138339920949,0.004940711462450593,18.1,0.0017786561264822134,0.09,-0.09,0.8241106719367589,0.6857707509881423,0.1341897233201581,0.028063241106719365,0.005533596837944664,52.624,0.19,0.6383399209486166,77.4,9.776679841897232,3.0968379446640313,0.37747035573122534,0.424901185770751,88.6,0.18280632411067194,0.2292490118577075,79.7,0.0541501976284585,0.11363636363636363,47.5,0.052173913043478265,0.04664031620553359,0.04110671936758893,0.0017786561264822134,0.10256916996047431,0.009288537549407113,0.08577075098814228,0.06719367588932806,0.018577075098814226,0.03359683794466403,0.0,0.09328063241106718,0.055928853754940715,0.028063241106719365,0.0037549407114624506,0.005533596837944664,0.0,0.0,0.0037549407114624506,0.0,0.0037549407114624506,0.0,0.0,0.0,0.0,71.852,23.782,19.228,47.564,4.554,109.80199999999999,34.8,43.01,0.0,0.85,23.782,33.396,0.0,1.0039525691699605,0.09703557312252964,0.3972332015810277,0.5237154150197628,0.06343873517786561,0.04664031620553359,68.0,24.0,0.5770750988142292,3.3339920948616597,0.04664031620553359,1.5039525691699602,0.028063241106719365,0.014822134387351778,76.406,37.95,0.6140316205533597,0.12490118577075099,66.792,62.238,0.0,0.0,0.0,0.0,229.21800000000002,43.01,47.564,47.4,,50.6
2023-2024,Bartosz Bereszyński,DF,Empoli,it Serie A,pl POL,31,24,22,"1,762",19.6,0.0,0.0011363636363636365,0.0011363636363636365,0.0,0.0011363636363636365,0.0,0.0,6.6,0.0,0.0,0.00022727272727272727,0.00022727272727272727,0.00045454545454545455,0.00045454545454545455,0.04,0.00045454545454545455,0.02090909090909091,0.003409090909090909,0.0011363636363636365,33.3,0.0,0.0,27.8,0.0,0.02,-0.01,1.0045454545454546,0.7931818181818181,0.2052272727272727,0.03590909090909091,0.0,60.72,0.26,0.7795454545454544,77.6,13.2,5.845454545454545,0.4090909090909091,0.45681818181818185,89.3,0.29545454545454547,0.3727272727272727,79.2,0.065,0.12295454545454546,52.8,0.009318181818181817,0.06954545454545455,0.00818181818181818,0.003409090909090909,0.08,0.002272727272727273,0.018636363636363635,0.0,0.0,0.0,0.0,0.022045454545454545,0.018636363636363635,0.0011363636363636365,0.0,0.0,0.002272727272727273,0.0,0.002272727272727273,0.0011363636363636365,0.0,0.0,0.0,0.0011363636363636365,0.0,91.96,56.32,56.32,29.040000000000003,6.6,89.76,60.0,49.28,22.44,0.61,47.080000000000005,116.6,0.0,1.2159090909090908,0.43409090909090914,0.6227272727272727,0.17045454545454544,0.003409090909090909,0.031363636363636364,48.1,40.7,0.5613636363636364,2.959090909090909,0.0175,1.4136363636363638,0.011590909090909091,0.003409090909090909,42.68,13.64,0.625,0.02090909090909091,51.48,33.88,0.0,0.0,0.0,0.0,181.72,51.48,36.08,59.0,Full-Back,44.0
2023-2024,Adrián Marín,DF,Braga,pr Primeira Liga,es ESP,26,8,3,322,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010563380281690142,0.0010563380281690142,0.0014084507042253522,0.0010563380281690142,-0.08,0.0024647887323943664,0.09295774647887325,0.009859154929577466,0.0,0.0,0.0,0.0,13.9,0.0,0.08,-0.06,1.1003521126760565,0.9383802816901409,0.161443661971831,0.0,0.0,142.0,0.0,0.8309859154929579,75.6,13.306338028169014,6.352112676056339,0.4542253521126761,0.5334507042253521,85.3,0.31338028169014087,0.3767605633802817,83.1,0.04401408450704226,0.12711267605633803,34.6,0.014612676056338028,0.1125,0.014612676056338028,0.0,0.10264084507042254,0.009859154929577466,0.04894366197183098,0.0,0.0,0.0,0.0,0.019542253521126762,0.019542253521126762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.192,47.144,31.808,47.144,31.808,78.95199999999998,60.0,94.856,47.144,0.83,94.856,110.192,0.0,1.3151408450704227,0.38204225352112675,0.5088028169014085,0.426056338028169,0.04894366197183098,0.014612676056338028,66.7,33.3,0.596830985915493,2.137323943661972,0.039084507042253525,1.262323943661972,0.02447183098591549,0.009859154929577466,78.95199999999998,15.904,0.6989436619718311,0.09295774647887325,31.808,31.808,0.0,0.0,0.0,0.0,504.952,220.952,63.048,77.8,Winger,56.8
2023-2024,Xavier Mbuyamba,DF,Volendam,pr Primeira Liga,nl NED,21,9,8,603,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.21,0.0,0.0,0.002173913043478261,0.002173913043478261,0.0,0.00024154589371980678,0.0,0.002173913043478261,0.007246376811594203,0.025120772946859906,0.010869565217391306,42.9,0.0,0.0,14.4,0.0,0.08,-0.09,1.2004830917874396,1.1618357487922706,0.028743961352657006,0.025120772946859906,0.0,31.049999999999997,0.45,0.9565217391304348,79.6,19.205314009661837,7.002415458937198,0.2922705314009662,0.30193236714975846,96.4,0.5410628019323671,0.644927536231884,83.8,0.11908212560386473,0.20555555555555555,57.9,0.0,0.08647342995169083,0.0,0.0,0.11183574879227054,0.010869565217391306,0.0,0.0,0.0,0.0,0.0,0.03236714975845411,0.025120772946859906,0.0,0.0,0.007246376811594203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.31599999999999,24.84,43.056,31.049999999999997,6.21,67.89599999999999,72.7,86.526,31.049999999999997,1.34,86.526,228.52799999999996,6.21,1.5676328502415462,0.6521739130434783,0.8405797101449275,0.08285024154589372,0.02173913043478261,0.018115942028985508,40.0,40.0,0.8719806763285025,5.33816425120773,0.028743961352657006,3.2946859903381647,0.018115942028985508,0.0,55.476,12.42,0.9806763285024155,0.007246376811594203,31.049999999999997,12.42,0.0,0.0,0.0,0.0,135.79199999999997,117.576,98.946,54.3,Central Defender,41.4
2023-2024,Anthony Moris,GK,Union SG,bl Pro League,lu LUX,33,29,29,"2,588",28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.488,0.0,1.488,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6995967741935484,0.5564516129032259,0.14213709677419353,0.06310483870967741,0.0,0.0,0.03,0.5383064516129032,77.1,16.092741935483872,11.796370967741936,0.07560483870967742,0.07560483870967742,100.0,0.24798387096774194,0.2560483870967742,96.4,0.21370967741935482,0.3629032258064516,59.1,0.0006048387096774193,0.013306451612903227,0.0006048387096774193,0.0,0.0,0.0006048387096774193,0.0,0.0,0.0,0.0,0.0,0.004838709677419354,0.0028225806451612906,0.0020161290322580645,0.0,0.0,0.0,0.0,0.0014112903225806453,0.0014112903225806453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4720000000000004,0.0,0.0,0.0,0.0,0.0,13.888000000000002,4.960000000000001,0.7258064516129032,0.717741935483871,0.007056451612903225,0.0,0.0,0.0,0.0,0.0,0.5564516129032259,3.068548387096774,0.0,1.7096774193548385,0.0006048387096774193,0.0006048387096774193,0.0,0.0,0.39919354838709675,0.0,1.488,11.904,0.0,0.0,0.0,0.0,72.416,10.416,1.488,85.7,Sweeper Keeper,49.6
2023-2024,Hayden Hackney,MF,Middlesbrough,en EFL Championship,eng ENG,21,21,20,"1,811",20.1,0.000945179584120983,0.0,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.0,0.0,15.87,0.0,0.0,0.0015122873345935729,0.0015122873345935729,0.001890359168241966,0.0026465028355387526,-0.1,0.003402646502835539,0.0555765595463138,0.024385633270321363,0.003780718336483932,15.4,0.0007561436672967864,0.004725897920604915,22.7,0.000945179584120983,0.07,-0.03,1.5255198487712667,1.4763705103969753,0.04045368620037808,0.034782608695652174,0.008506616257088847,70.886,0.5,1.3213610586011344,86.5,0.03213610586011342,6.009451795841209,0.720226843100189,0.7863894139886579,91.6,0.4631379962192817,0.5198487712665406,89.2,0.08468809073724008,0.12514177693761816,67.7,0.024385633270321363,0.1880907372400756,0.025330812854442348,0.000945179584120983,0.17580340264650285,0.00945179584120983,0.017958412098298675,0.000945179584120983,0.0,0.000945179584120983,0.0,0.07618147448015124,0.07145557655954632,0.0,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.001890359168241966,0.004725897920604915,0.004725897920604915,0.0,0.0,0.0,0.0,0.0,94.691,47.61,26.45,52.9,15.87,142.301,42.6,86.75599999999999,13.225,1.39,23.805,21.16,0.0,1.7183364839319473,0.27599243856332706,1.0699432892249527,0.38752362948960306,0.028166351606805293,0.03856332703213611,39.0,36.6,1.0982986767485823,5.206049149338374,0.04517958412098299,2.7674858223062384,0.03383742911153119,0.006616257088846881,81.466,42.32,1.3516068052930057,0.0555765595463138,86.75599999999999,76.176,0.0,0.0,0.0,0.0,394.634,15.87,21.16,42.9,Central Midfielder,52.9
2023-2024,Álex Berenguer,FW,Athletic Club,es La Liga,es ESP,28,35,15,"1,592",17.7,0.008032128514056226,0.003413654618473896,0.011244979919678717,0.006827309236947792,0.010240963855421687,0.0012048192771084338,0.0012048192771084338,11.454,0.0,0.0,0.005823293172690763,0.0050200803212851405,0.004216867469879518,0.00461847389558233,-0.04,0.00923694779116466,0.16224899598393575,0.035140562248995984,0.01244979919678715,35.5,0.003815261044176707,0.011044176706827311,16.4,0.003413654618473896,0.14,0.09,0.676706827309237,0.5421686746987953,0.13273092369477912,0.04317269076305221,0.00461847389558233,64.74,0.06,0.4236947791164659,62.6,6.672690763052209,1.9417670682730925,0.23895582329317272,0.29317269076305225,81.4,0.11224899598393574,0.17690763052208838,63.5,0.048795180722891573,0.14076305220883534,34.7,0.03734939759036145,0.011244979919678717,0.01927710843373494,0.011244979919678717,0.033935742971887554,0.005622489959839359,0.1566265060240964,0.07369477911646587,0.0248995983935743,0.033935742971887554,0.0,0.06807228915662651,0.02951807228915663,0.028313253012048192,0.00461847389558233,0.002208835341365462,0.002208835341365462,0.0012048192771084338,0.009036144578313254,0.003413654618473896,0.003413654618473896,0.0012048192771084338,0.0,0.0,0.0012048192771084338,64.74,39.342,25.398,25.398,13.944,67.728,29.2,64.74,0.0,1.3,13.944,36.354,0.0,0.9277108433734941,0.09879518072289158,0.29317269076305225,0.5441767068273093,0.08393574297188755,0.06927710843373494,34.4,57.4,0.5020080321285141,3.1907630522088355,0.06927710843373494,1.6224899598393574,0.03975903614457831,0.026104417670682733,118.026,114.53999999999998,0.5923694779116466,0.16224899598393575,84.16199999999999,61.751999999999995,33.864,0.0,0.0,0.0,177.28799999999998,56.273999999999994,118.026,32.3,Inverted Winger,49.8
2023-2024,Iván Marcano,DF,Porto,pr Primeira Liga,es ESP,36,5,5,367,4.1,0.007765451664025356,0.0,0.007765451664025356,0.007765451664025356,0.007765451664025356,0.0,0.0,15.144,0.0,0.0,0.005071315372424723,0.005071315372424723,0.0003169572107765452,0.0011093502377179081,-0.02,0.005388272583201268,0.0,0.023137876386687795,0.015530903328050712,66.7,0.0052297939778129954,0.00792393026941363,8.8,0.0,0.22,0.17,1.2329635499207605,1.1822503961965134,0.04643423137876387,0.02709984152139461,0.0,30.919,0.24,1.1061806656101425,89.7,23.760697305863708,8.256735340729001,0.2979397781299525,0.3201267828843106,92.8,0.6228209191759112,0.652931854199683,95.3,0.1854199683042789,0.22820919175911253,81.4,0.007765451664025356,0.13534072900158478,0.015530903328050712,0.0038034865293185417,0.17432646592709983,0.007765451664025356,0.011568938193343897,0.0,0.0,0.0,0.0,0.015530903328050712,0.015530903328050712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.82000000000002,61.838,76.982,61.838,0.0,107.901,71.4,15.144,15.144,0.0,61.838,138.82000000000002,0.0,1.3946117274167986,0.5071315372424723,0.7464342313787639,0.14294770206022187,0.05404120443740095,0.0038034865293185417,0.0,100.0,0.873217115689382,4.998415213946116,0.023137876386687795,3.2044374009508716,0.030903328050713153,0.0,15.144,15.144,1.0206022187004755,0.0,15.144,30.919,0.0,0.0,0.0,0.0,307.928,184.883,92.126,66.7,Ball Playing Defender,63.1
2023-2024,Loïc Mbe Soh,DF,Almere City,pr Primeira Liga,fr FRA,22,20,13,"1,258",14.0,0.001590909090909091,0.001590909090909091,0.003181818181818182,0.001590909090909091,0.003181818181818182,0.0,0.0,6.16,0.0,0.0,0.00045454545454545455,0.00045454545454545455,0.00045454545454545455,0.0013636363636363635,0.05,0.0009090909090909091,0.003181818181818182,0.00818181818181818,0.003181818181818182,40.0,0.004545454545454546,0.011363636363636364,10.7,0.0,0.05,0.05,0.8954545454545454,0.865909090909091,0.02431818181818182,0.016136363636363636,0.001590909090909091,12.76,0.14,0.6636363636363636,74.2,12.418181818181818,4.9772727272727275,0.25,0.3090909090909091,80.6,0.3522727272727273,0.425,82.8,0.05522727272727273,0.12977272727272726,42.5,0.006590909090909091,0.08113636363636363,0.003181818181818182,0.0,0.07795454545454546,0.012954545454545453,0.003181818181818182,0.0,0.0,0.0,0.0,0.016136363636363636,0.011363636363636364,0.0,0.0,0.003181818181818182,0.001590909090909091,0.0,0.001590909090909091,0.001590909090909091,0.0,0.0,0.0,0.0,0.0,53.239999999999995,34.760000000000005,31.24,18.919999999999998,3.08,50.16,75.0,44.0,37.839999999999996,0.14,44.0,204.16,3.08,1.1113636363636363,0.49090909090909096,0.5704545454545454,0.05522727272727273,0.016136363636363636,0.00818181818181818,100.0,0.0,0.4840909090909091,2.5613636363636365,0.00818181818181818,1.2704545454545455,0.004772727272727272,0.001590909090909091,18.919999999999998,12.76,0.4977272727272727,0.003181818181818182,50.16,6.16,0.0,0.0,3.08,0.0,308.0,69.08,103.83999999999999,40.0,No-Nonsense Centre-Back,44.0
2023-2024,Ryota Morioka,MF,Charleroi,bl Pro League,jp JPN,32,20,11,906,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016736401673640169,0.0016736401673640169,0.0004184100418410042,0.001464435146443515,-0.02,0.002301255230125523,0.05585774058577406,0.02907949790794979,0.008368200836820085,28.6,0.0,0.0,23.2,0.0,0.06,-0.08,1.186192468619247,1.1234309623430963,0.0600418410041841,0.033054393305439335,0.0,61.662,0.2,0.9602510460251046,81.0,17.87866108786611,4.642259414225942,0.3870292887029289,0.4665271966527197,83.1,0.39958158995815907,0.4518828451882846,88.5,0.13661087866108787,0.19267782426778246,71.0,0.010460251046025106,0.07050209205020921,0.018619246861924687,0.002092050209205021,0.10146443514644352,0.0397489539748954,0.02698744769874477,0.018619246861924687,0.006276150627615063,0.012343096234309623,0.0,0.037238493723849374,0.02489539748953975,0.002092050209205021,0.0,0.006276150627615063,0.004184100418410042,0.0,0.006276150627615063,0.002092050209205021,0.0,0.0,0.002092050209205021,0.002092050209205021,0.0,146.74599999999998,89.86399999999999,61.662,75.524,9.56,137.186,58.6,118.544,19.12,2.08,99.42399999999999,61.662,0.0,1.4769874476987448,0.301255230125523,0.8493723849372385,0.33682008368200844,0.018619246861924687,0.02698744769874477,61.5,38.5,0.9309623430962344,4.284518828451883,0.016527196652719667,1.5313807531380754,0.02489539748953975,0.002092050209205021,61.662,42.542,0.8786610878661089,0.05585774058577406,99.42399999999999,47.321999999999996,4.78,0.0,0.0,0.0,355.15399999999994,89.86399999999999,56.88199999999999,61.3,,47.8
2023-2024,Darko Gyabi,MF,Leeds United,en EFL Championship,eng ENG,19,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05154639175257732,0.034364261168384876,0.0,0.017182130584192438,0.0,0.0,0.0,0.0,0.017182130584192438,0.0859106529209622,0.0,0.0,0.0,0.0,116.4,58.2,0.017182130584192438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.4,0.0,Mezzala,58.2
2023-2024,Yuri Berchiche,DF,Athletic Club,es La Liga,es ESP,33,27,22,"1,93",21.4,0.0028112449799196793,0.0010040160642570282,0.003815261044176707,0.0028112449799196793,0.003815261044176707,0.0,0.0,11.454,0.0,0.0,0.0008032128514056225,0.0006024096385542169,0.0014056224899598397,0.0018072289156626507,-0.03,0.002208835341365462,0.07228915662650603,0.016867469879518072,0.005622489959839359,33.3,0.003413654618473896,0.010040160642570281,19.1,0.0,0.04,0.11,1.2228915662650603,0.9859437751004017,0.23293172690763053,0.04036144578313253,0.0,60.257999999999996,0.23,1.0120481927710843,82.7,16.178714859437754,6.240963855421687,0.5240963855421688,0.5843373493975904,89.9,0.41164658634538154,0.47590361445783136,86.2,0.0534136546184739,0.10421686746987953,51.4,0.013052208835341366,0.0965863453815261,0.015060240963855423,0.008433734939759036,0.12389558232931727,0.007429718875502009,0.04136546184738956,0.0,0.0,0.0,0.0,0.033734939759036145,0.028112449799196786,0.0010040160642570282,0.0010040160642570282,0.0018072289156626507,0.0018072289156626507,0.0,0.00461847389558233,0.00461847389558233,0.0,0.0,0.0,0.0,0.0,76.692,58.26599999999999,30.377999999999997,32.37,13.944,76.692,57.6,65.238,20.915999999999997,0.89,46.314,144.42,0.0,1.4116465863453815,0.40963855421686746,0.7068273092369479,0.30722891566265065,0.031927710843373494,0.012248995983935744,69.2,15.4,0.7188755020080321,3.0963855421686746,0.033734939759036145,1.6767068273092371,0.029116465863453816,0.00461847389558233,27.888,23.406,0.7911646586345382,0.07228915662650603,67.728,76.692,0.0,0.0,2.49,2.49,276.888,76.692,46.314,62.3,,49.8
2023-2024,Maracás,DF,Moreirense,pr Primeira Liga,br BRA,29,29,29,"2,561",28.5,0.0023809523809523807,0.0,0.0023809523809523807,0.0023809523809523807,0.0023809523809523807,0.0,0.0,9.702,1.848,1.848,0.0012987012987012985,0.0012987012987012985,0.0,0.0,-0.0,0.0015151515151515152,0.0,0.007575757575757575,0.0038961038961038957,50.0,0.006493506493506493,0.012987012987012986,7.8,0.0,0.18,0.04,1.1536796536796536,1.121212121212121,0.02878787878787879,0.028138528138528136,0.0008658008658008658,16.17,0.18,0.9805194805194803,85.1,19.997835497835496,6.753246753246753,0.26406926406926406,0.29437229437229434,90.2,0.6038961038961038,0.6406926406926406,94.3,0.10714285714285714,0.1958874458874459,54.7,0.0015151515151515152,0.031818181818181815,0.0008658008658008658,0.0,0.04025974025974026,0.0015151515151515152,0.0,0.0,0.0,0.0,0.0,0.007575757575757575,0.006926406926406926,0.0,0.0,0.0,0.0008658008658008658,0.0,0.0015151515151515152,0.0008658008658008658,0.0,0.0,0.0,0.0008658008658008658,0.0,71.14800000000001,56.826,56.826,12.936000000000002,1.848,54.978,70.6,54.978,45.276,0.21,35.574000000000005,243.012,0.0,1.37012987012987,0.854978354978355,0.5,0.01818181818181818,0.013636363636363636,0.0038961038961038957,80.0,0.0,0.7316017316017315,2.930735930735931,0.0023809523809523807,1.58008658008658,0.0030303030303030303,0.0008658008658008658,18.018,5.082000000000001,0.9264069264069262,0.0,55.440000000000005,18.018,1.848,1.848,0.0,0.0,203.28000000000003,103.95,67.914,60.4,Central Defender,46.2
2023-2024,Adrian Mazilu,FW,Vitesse,pr Primeira Liga,ro ROU,17,3,0,24,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3320079522862823,0.06620278330019881,0.06620278330019881,100.0,0.0,0.0,25.8,0.0,0.02,0.0,0.5308151093439364,0.5308151093439364,0.0,0.0,0.0,0.0,0.0,0.5308151093439364,100.0,11.133200795228628,2.252485089463221,0.06620278330019881,0.06620278330019881,100.0,0.3976143141153082,0.3976143141153082,100.0,0.06620278330019881,0.06620278330019881,100.0,0.0,0.0,0.0,0.0,0.13260437375745526,0.0,0.0,0.0,0.0,0.0,0.0,0.06620278330019881,0.0,0.0,0.0,0.0,0.06620278330019881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.499,0.0,0.0,167.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2584493041749503,0.06620278330019881,0.5308151093439364,0.7296222664015906,0.06620278330019881,0.13260437375745526,0.0,100.0,0.9940357852882704,3.842942345924454,0.0,1.0596421471172963,0.0,0.06620278330019881,1006.0,167.499,0.9940357852882704,0.3320079522862823,167.499,335.501,0.0,0.0,0.0,0.0,335.501,0.0,0.0,0.0,Inverted Winger,50.3
